,% acierto,Benef Total,Benef Anual,Loss,Accuracy
166,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5766363143920898,0.6998254656791687
167,0.7015706806282722,0.945733362980302,0.4175751148935714,0.5766947269439697,0.7015706896781921
168,0.7033158813263525,0.9480823892878834,0.4186122940485768,0.5770502686500549,0.7033158540725708
169,0.699825479930192,0.9025810914366956,0.3985218431648936,0.5768237113952637,0.6998254656791687
170,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5767037272453308,0.6998254656791687
171,0.7015706806282722,0.8993945569081347,0.3971148741671171,0.5767929553985596,0.7015706896781921
172,0.6980802792321117,0.8912897746722288,0.39353632284829654,0.5771583318710327,0.69808030128479
173,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5768625140190125,0.6998254656791687
174,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5767303109169006,0.6998254656791687
175,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5767697691917419,0.6998254656791687
176,0.7015706806282722,0.9077414468486074,0.4008003246992979,0.5766980648040771,0.7015706896781921
177,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5767199397087097,0.6998254656791687
178,0.6963350785340314,0.8754467748361829,0.38654107161178763,0.5766833424568176,0.6963350772857666
179,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5764941573143005,0.6998254656791687
180,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5765970349311829,0.69808030128479
181,0.7033158813263525,0.9480823892878834,0.4186122940485768,0.5769843459129333,0.7033158540725708
182,0.7033158813263525,0.9480823892878834,0.4186122940485768,0.5767649412155151,0.7033158540725708
183,0.699825479930192,0.9054410642408939,0.3997846234780911,0.576827883720398,0.6998254656791687
184,0.7015706806282722,0.9077414468486074,0.4008003246992979,0.5768575668334961,0.7015706896781921
185,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5768941044807434,0.6998254656791687
186,0.7033158813263525,0.9480823892878834,0.4186122940485768,0.5770286321640015,0.7033158540725708
187,0.7015706806282722,0.945733362980302,0.4175751148935714,0.5767982006072998,0.7015706896781921
188,0.699825479930192,0.9404702411320143,0.41525125830087195,0.576700747013092,0.6998254656791687
189,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5767438411712646,0.6998254656791687
190,0.7015706806282722,0.9077414468486074,0.4008003246992979,0.5765120983123779,0.7015706896781921
191,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5768353939056396,0.69808030128479
192,0.7015706806282722,0.9077414468486074,0.4008003246992979,0.5766268968582153,0.7015706896781921
193,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.577100932598114,0.69808030128479
194,0.7015706806282722,0.945733362980302,0.4175751148935714,0.5767164826393127,0.7015706896781921
195,0.699825479930192,0.9025810914366956,0.3985218431648936,0.5767024755477905,0.6998254656791687
196,0.7015706806282722,0.9077414468486074,0.4008003246992979,0.5767709612846375,0.7015706896781921
197,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.576714813709259,0.69808030128479
198,0.699825479930192,0.9404702411320143,0.41525125830087195,0.5770671367645264,0.6998254656791687
199,0.7015706806282722,0.9077414468486074,0.4008003246992979,0.5768304467201233,0.7015706896781921
200,0.7015706806282722,0.945733362980302,0.4175751148935714,0.5767620205879211,0.7015706896781921
201,0.699825479930192,0.9025810914366956,0.3985218431648936,0.5768652558326721,0.6998254656791687
202,0.7015706806282722,0.9077414468486074,0.4008003246992979,0.5766719579696655,0.7015706896781921
203,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5766944289207458,0.69808030128479
204,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5766611099243164,0.69808030128479
205,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5767830014228821,0.69808030128479
206,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5764029622077942,0.6998254656791687
207,0.7015706806282722,0.9077414468486074,0.4008003246992979,0.576943039894104,0.7015706896781921
208,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5764203071594238,0.6998254656791687
209,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5766618251800537,0.6998254656791687
210,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5768091678619385,0.6998254656791687
211,0.699825479930192,0.9025810914366956,0.3985218431648936,0.5768012404441833,0.6998254656791687
212,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5764904618263245,0.6998254656791687
213,0.7015706806282722,0.9077414468486074,0.4008003246992979,0.5767517685890198,0.7015706896781921
214,0.7015706806282722,0.9077414468486074,0.4008003246992979,0.5768837928771973,0.7015706896781921
215,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5767831802368164,0.69808030128479
216,0.7015706806282722,0.945733362980302,0.4175751148935714,0.577020525932312,0.7015706896781921
217,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5766628980636597,0.69808030128479
218,0.7015706806282722,0.945733362980302,0.4175751148935714,0.5765835046768188,0.7015706896781921
219,0.699825479930192,0.8935730728468356,0.39454448068106357,0.5768019556999207,0.6998254656791687
220,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5765385627746582,0.69808030128479
221,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5766566395759583,0.6998254656791687
222,0.6980802792321117,0.8805335340591336,0.38878705779574313,0.5766916275024414,0.69808030128479
223,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5767750144004822,0.6998254656791687
224,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5766089558601379,0.69808030128479
225,0.7015706806282722,0.9428129134283441,0.4162856319325848,0.5768886804580688,0.7015706896781921
226,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.576603353023529,0.69808030128479
227,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5766730308532715,0.6998254656791687
228,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5765226483345032,0.69808030128479
229,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5765130519866943,0.69808030128479
230,0.7015706806282722,0.945733362980302,0.4175751148935714,0.5766578316688538,0.7015706896781921
231,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5768665671348572,0.69808030128479
232,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5769904851913452,0.6998254656791687
233,0.7033158813263525,0.9480823892878834,0.4186122940485768,0.5769026875495911,0.7033158540725708
234,0.7015706806282722,0.945733362980302,0.4175751148935714,0.5767308473587036,0.7015706896781921
235,0.699825479930192,0.9054410642408939,0.3997846234780911,0.576698899269104,0.6998254656791687
236,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5770590305328369,0.6998254656791687
237,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5768333077430725,0.69808030128479
238,0.699825479930192,0.9025810914366956,0.3985218431648936,0.5767735838890076,0.6998254656791687
239,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5767284631729126,0.69808030128479
240,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5764522552490234,0.6998254656791687
241,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5766707062721252,0.6998254656791687
242,0.6980802792321117,0.9151048168190563,0.40405151597769856,0.5768983364105225,0.69808030128479
243,0.6980802792321117,0.8912897746722288,0.39353632284829654,0.5767670273780823,0.69808030128479
244,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5768067836761475,0.6998254656791687
245,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5766791701316833,0.69808030128479
246,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5767441391944885,0.6998254656791687
247,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.576406717300415,0.69808030128479
248,0.7033158813263525,0.9480823892878834,0.4186122940485768,0.5769920945167542,0.7033158540725708
249,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5765531659126282,0.69808030128479
250,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5766112208366394,0.6998254656791687
251,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5766274333000183,0.69808030128479
252,0.7033158813263525,0.9480823892878834,0.4186122940485768,0.5767617225646973,0.7033158540725708
253,0.7015706806282722,0.945733362980302,0.4175751148935714,0.5772292613983154,0.7015706896781921
254,0.7033158813263525,0.9480823892878834,0.4186122940485768,0.5770379304885864,0.7033158540725708
255,0.699825479930192,0.9025810914366956,0.3985218431648936,0.5765364170074463,0.6998254656791687
256,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5768939256668091,0.69808030128479
257,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5764555335044861,0.69808030128479
258,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5766199827194214,0.69808030128479
259,0.699825479930192,0.9054410642408939,0.3997846234780911,0.576544463634491,0.6998254656791687
260,0.7015706806282722,0.9077414468486074,0.4008003246992979,0.5765068531036377,0.7015706896781921
261,0.699825479930192,0.8935730728468356,0.39454448068106357,0.5768629908561707,0.6998254656791687
262,0.699825479930192,0.9025810914366956,0.3985218431648936,0.5771698355674744,0.6998254656791687
263,0.699825479930192,0.9025810914366956,0.3985218431648936,0.5766012668609619,0.6998254656791687
264,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5763077139854431,0.69808030128479
265,0.7015706806282722,0.9077414468486074,0.4008003246992979,0.5766587257385254,0.7015706896781921
266,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5767812132835388,0.69808030128479
267,0.7015706806282722,0.9077414468486074,0.4008003246992979,0.5772284269332886,0.7015706896781921
268,0.7015706806282722,0.9077414468486074,0.4008003246992979,0.576854944229126,0.7015706896781921
269,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5768139362335205,0.69808030128479
270,0.699825479930192,0.9025810914366956,0.3985218431648936,0.5763521790504456,0.6998254656791687
271,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5765448212623596,0.69808030128479
272,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5768536925315857,0.6998254656791687
273,0.7015706806282722,0.9077414468486074,0.4008003246992979,0.5768282413482666,0.7015706896781921
274,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5769195556640625,0.6998254656791687
275,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5765466690063477,0.69808030128479
276,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5764986872673035,0.69808030128479
277,0.699825479930192,0.9025810914366956,0.3985218431648936,0.5769245624542236,0.6998254656791687
278,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5764316916465759,0.69808030128479
279,0.6963350785340314,0.8754467748361829,0.38654107161178763,0.5763430595397949,0.6963350772857666
280,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5766420960426331,0.6998254656791687
281,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5768563151359558,0.69808030128479
282,0.7033158813263525,0.9480823892878834,0.4186122940485768,0.5770262479782104,0.7033158540725708
283,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5765098333358765,0.6998254656791687
284,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5766739249229431,0.69808030128479
285,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5769014358520508,0.69808030128479
286,0.7033158813263525,0.9480823892878834,0.4186122940485768,0.5769323706626892,0.7033158540725708
287,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5764767527580261,0.69808030128479
288,0.7015706806282722,0.9077414468486074,0.4008003246992979,0.5767355561256409,0.7015706896781921
289,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5763939023017883,0.69808030128479
290,0.7015706806282722,0.9077414468486074,0.4008003246992979,0.5765644311904907,0.7015706896781921
291,0.7015706806282722,0.945733362980302,0.4175751148935714,0.5769657492637634,0.7015706896781921
292,0.7033158813263525,0.9480823892878834,0.4186122940485768,0.576877236366272,0.7033158540725708
293,0.7015706806282722,0.9077414468486074,0.4008003246992979,0.576697051525116,0.7015706896781921
294,0.6980802792321117,0.8912897746722288,0.39353632284829654,0.5768007040023804,0.69808030128479
295,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5767690539360046,0.6998254656791687
296,0.7015706806282722,0.945733362980302,0.4175751148935714,0.5771687626838684,0.7015706896781921
297,0.7015706806282722,0.9077414468486074,0.4008003246992979,0.5767152905464172,0.7015706896781921
298,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5765948295593262,0.69808030128479
299,0.699825479930192,0.9054410642408939,0.3997846234780911,0.5768730640411377,0.6998254656791687
300,0.6980802792321117,0.9002869312611985,0.39750888937012785,0.5766924619674683,0.69808030128479
